🕘️更新时间,#genre#
中乙 广东铭途VS深圳二零二八 全场回放（官方解说） 19:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/082/5106632082/media/5106632082_5339224038_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814405&pid=2028597139&timestamp=20260712140248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135562&ParentNodeID=-99&assertID=5701814405&client_ip=171.8.79.254&SecurityKey=20260712140248&promotionId=&mvid=5106632082&mcid=1003&mpid=120000571953&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0b299a74edafcfc8785fe4b5487e0f22&sv=10004&ct=android
中乙 广东铭途VS深圳二零二八 全场回放（官方解说） 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/082/5106632082/media/5106632082_5339224038_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814405&pid=2028597139&timestamp=20260712180253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135562&ParentNodeID=-99&assertID=5701814405&client_ip=171.8.79.254&SecurityKey=20260712180253&promotionId=&mvid=5106632082&mcid=1003&mpid=120000571953&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b1de32d3ef2f4319a60bd521a96bef89&sv=10004&ct=android
中乙 广东铭途VS深圳二零二八 全场回放（官方解说） 19:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/082/5106632082/media/5106632082_5339224038_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814405&pid=2028597139&timestamp=20260712220257&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135562&ParentNodeID=-99&assertID=5701814405&client_ip=171.8.79.254&SecurityKey=20260712220257&promotionId=&mvid=5106632082&mcid=1003&mpid=120000571953&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=006308f4830180cb3bf96bd114bf057f&sv=10004&ct=android
粤超 河源VS揭阳 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/137/5106632137/media/5106632137_5339224741_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814580&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135810&ParentNodeID=-99&assertID=5701814580&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632137&mcid=1003&mpid=120000574631&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e284695a52b78d8beef9199cd5abeb0c&sv=10004&ct=android
粤超 河源VS揭阳 全场回放 19:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/137/5106632137/media/5106632137_5339224741_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814580&pid=2028597139&timestamp=20260712080255&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135810&ParentNodeID=-99&assertID=5701814580&client_ip=171.8.79.254&SecurityKey=20260712080255&promotionId=&mvid=5106632137&mcid=1003&mpid=120000574631&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e6db9478468fc238e13b46cc5c792fce&sv=10004&ct=android
粤超 河源VS揭阳 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/137/5106632137/media/5106632137_5339224741_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814580&pid=2028597139&timestamp=20260712140248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135810&ParentNodeID=-99&assertID=5701814580&client_ip=171.8.79.254&SecurityKey=20260712140248&promotionId=&mvid=5106632137&mcid=1003&mpid=120000574631&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3278347ba6bfb8c46a4b39bb1bc88f3c&sv=10004&ct=android
粤超 韶关VS惠州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/144/5106632144/media/5106632144_5339223476_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814585&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135225&ParentNodeID=-99&assertID=5701814585&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632144&mcid=1003&mpid=120000574640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e8d4798feca8a9e5341c9d7f6f73e0af&sv=10004&ct=android
粤超 韶关VS惠州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/144/5106632144/media/5106632144_5339223476_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814585&pid=2028597139&timestamp=20260712080256&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135225&ParentNodeID=-99&assertID=5701814585&client_ip=171.8.79.254&SecurityKey=20260712080256&promotionId=&mvid=5106632144&mcid=1003&mpid=120000574640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=97e505b8db94ab9a43187880c9b1c108&sv=10004&ct=android
粤超 韶关VS惠州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/144/5106632144/media/5106632144_5339223476_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814585&pid=2028597139&timestamp=20260712140249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135225&ParentNodeID=-99&assertID=5701814585&client_ip=171.8.79.254&SecurityKey=20260712140249&promotionId=&mvid=5106632144&mcid=1003&mpid=120000574640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=06b0887f896965acf122258023646789&sv=10004&ct=android
粤超 韶关VS惠州 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/394/5106632394/media/5106632394_5339255300_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701815189&pid=2028597139&timestamp=20260712180253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966152885&ParentNodeID=-99&assertID=5701815189&client_ip=171.8.79.254&SecurityKey=20260712180253&promotionId=&mvid=5106632394&mcid=1003&mpid=120000574640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7d62951bb121b1362d27f3ecdd9f11d7&sv=10004&ct=android
粤超 韶关VS惠州 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/394/5106632394/media/5106632394_5339255300_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701815189&pid=2028597139&timestamp=20260712220258&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966152885&ParentNodeID=-99&assertID=5701815189&client_ip=171.8.79.254&SecurityKey=20260712220258&promotionId=&mvid=5106632394&mcid=1003&mpid=120000574640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=66d35ae33bcd0204baa9233c9f1a9680&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/149/5106632149/media/5106632149_5339225436_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814601&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136153&ParentNodeID=-99&assertID=5701814601&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632149&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3dba16662c04586d41c5dcdb8f3580b1&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/148/5106632148/media/5106632148_5339225596_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814599&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136216&ParentNodeID=-99&assertID=5701814599&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632148&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=508472c83fad320fc6e0d48bfb729d9d&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/149/5106632149/media/5106632149_5339225436_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814601&pid=2028597139&timestamp=20260712080256&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136153&ParentNodeID=-99&assertID=5701814601&client_ip=171.8.79.254&SecurityKey=20260712080256&promotionId=&mvid=5106632149&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=93a4cfa870e008267b6bec244d1049ec&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/148/5106632148/media/5106632148_5339225596_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814599&pid=2028597139&timestamp=20260712080256&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136216&ParentNodeID=-99&assertID=5701814599&client_ip=171.8.79.254&SecurityKey=20260712080256&promotionId=&mvid=5106632148&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e4b0ad9155afbf9f0b95c0ed6701902b&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/149/5106632149/media/5106632149_5339225436_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814601&pid=2028597139&timestamp=20260712140249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136153&ParentNodeID=-99&assertID=5701814601&client_ip=171.8.79.254&SecurityKey=20260712140249&promotionId=&mvid=5106632149&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c08678f52a9ce28e90f41b91e3b26852&sv=10004&ct=android
粤超 汕头VS潮州 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/148/5106632148/media/5106632148_5339225596_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814599&pid=2028597139&timestamp=20260712140249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136216&ParentNodeID=-99&assertID=5701814599&client_ip=171.8.79.254&SecurityKey=20260712140249&promotionId=&mvid=5106632148&mcid=1003&mpid=120000574641&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6585b38ff2586dba80de6673a3fe6095&sv=10004&ct=android
蒙超联赛 通辽队VS兴安盟队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/096/5106632096/media/5106632096_5339225340_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814586&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136160&ParentNodeID=-99&assertID=5701814586&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632096&mcid=1003&mpid=120000582343&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dd15f80165acb4e240c464eb2286dcc1&sv=10004&ct=android
蒙超联赛 通辽队VS兴安盟队 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/096/5106632096/media/5106632096_5339225340_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814586&pid=2028597139&timestamp=20260712080256&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136160&ParentNodeID=-99&assertID=5701814586&client_ip=171.8.79.254&SecurityKey=20260712080256&promotionId=&mvid=5106632096&mcid=1003&mpid=120000582343&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=499cfa6da9755cb43f7b9864e68e5e83&sv=10004&ct=android
蒙超联赛 通辽队VS兴安盟队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/096/5106632096/media/5106632096_5339225340_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814586&pid=2028597139&timestamp=20260712140249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136160&ParentNodeID=-99&assertID=5701814586&client_ip=171.8.79.254&SecurityKey=20260712140249&promotionId=&mvid=5106632096&mcid=1003&mpid=120000582343&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a4dea68e21ff247588e8ecea9437b229&sv=10004&ct=android
蒙超联赛 通辽队VS兴安盟队 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/096/5106632096/media/5106632096_5339225340_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814586&pid=2028597139&timestamp=20260712180254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136160&ParentNodeID=-99&assertID=5701814586&client_ip=171.8.79.254&SecurityKey=20260712180254&promotionId=&mvid=5106632096&mcid=1003&mpid=120000582343&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7c58625c40c05679ed1c4347860b9789&sv=10004&ct=android
蒙超联赛 通辽队VS兴安盟队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/096/5106632096/media/5106632096_5339225340_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814586&pid=2028597139&timestamp=20260712220258&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966136160&ParentNodeID=-99&assertID=5701814586&client_ip=171.8.79.254&SecurityKey=20260712220258&promotionId=&mvid=5106632096&mcid=1003&mpid=120000582343&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=528ff49435bf028984ad18bb283aea51&sv=10004&ct=android
齐鲁超赛 泰安泰山城建队VS济宁港航 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/119/5106632119/media/5106632119_5339223105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814574&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135100&ParentNodeID=-99&assertID=5701814574&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632119&mcid=1003&mpid=120000582410&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6de6c1b6fa5d33401615227364aa7cd5&sv=10004&ct=android
齐鲁超赛 泰安泰山城建队VS济宁港航 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/119/5106632119/media/5106632119_5339223105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814574&pid=2028597139&timestamp=20260712080257&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135100&ParentNodeID=-99&assertID=5701814574&client_ip=171.8.79.254&SecurityKey=20260712080257&promotionId=&mvid=5106632119&mcid=1003&mpid=120000582410&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=77cf51b637772592920319ee7f4c0a5c&sv=10004&ct=android
齐鲁超赛 泰安泰山城建队VS济宁港航 全场回放 19:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/119/5106632119/media/5106632119_5339223105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814574&pid=2028597139&timestamp=20260712140250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135100&ParentNodeID=-99&assertID=5701814574&client_ip=171.8.79.254&SecurityKey=20260712140250&promotionId=&mvid=5106632119&mcid=1003&mpid=120000582410&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=86007209e83676a29dd6d246eb5a1933&sv=10004&ct=android
齐鲁超赛 泰安泰山城建队VS济宁港航 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/119/5106632119/media/5106632119_5339223105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814574&pid=2028597139&timestamp=20260712180255&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135100&ParentNodeID=-99&assertID=5701814574&client_ip=171.8.79.254&SecurityKey=20260712180255&promotionId=&mvid=5106632119&mcid=1003&mpid=120000582410&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1ea27b7b4ccbd93f3e7c52708997a775&sv=10004&ct=android
齐鲁超赛 泰安泰山城建队VS济宁港航 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/119/5106632119/media/5106632119_5339223105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814574&pid=2028597139&timestamp=20260712220259&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135100&ParentNodeID=-99&assertID=5701814574&client_ip=171.8.79.254&SecurityKey=20260712220259&promotionId=&mvid=5106632119&mcid=1003&mpid=120000582410&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4c3411e743cf0d075ab8fb813e9fdbfc&sv=10004&ct=android
齐鲁超赛 日照队VS烟台队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/120/5106632120/media/5106632120_5339224323_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814575&pid=2028597139&timestamp=20260712020229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135659&ParentNodeID=-99&assertID=5701814575&client_ip=171.8.79.254&SecurityKey=20260712020229&promotionId=&mvid=5106632120&mcid=1003&mpid=120000582412&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0d15b4e1f94630e6ab6a5adeb5196965&sv=10004&ct=android
齐鲁超赛 日照队VS烟台队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/120/5106632120/media/5106632120_5339224323_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814575&pid=2028597139&timestamp=20260712080257&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135659&ParentNodeID=-99&assertID=5701814575&client_ip=171.8.79.254&SecurityKey=20260712080257&promotionId=&mvid=5106632120&mcid=1003&mpid=120000582412&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1ba0f6c415f8391654428054e476beb0&sv=10004&ct=android
齐鲁超赛 日照队VS烟台队 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/120/5106632120/media/5106632120_5339224323_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814575&pid=2028597139&timestamp=20260712140250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135659&ParentNodeID=-99&assertID=5701814575&client_ip=171.8.79.254&SecurityKey=20260712140250&promotionId=&mvid=5106632120&mcid=1003&mpid=120000582412&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f189b42c8290aee997371c9f18f107f1&sv=10004&ct=android
齐鲁超赛 日照队VS烟台队 全场回放 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/120/5106632120/media/5106632120_5339224323_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814575&pid=2028597139&timestamp=20260712180255&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135659&ParentNodeID=-99&assertID=5701814575&client_ip=171.8.79.254&SecurityKey=20260712180255&promotionId=&mvid=5106632120&mcid=1003&mpid=120000582412&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d1c19a000fc45f029467942b8f53ba8f&sv=10004&ct=android
齐鲁超赛 日照队VS烟台队 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/120/5106632120/media/5106632120_5339224323_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814575&pid=2028597139&timestamp=20260712220300&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135659&ParentNodeID=-99&assertID=5701814575&client_ip=171.8.79.254&SecurityKey=20260712220300&promotionId=&mvid=5106632120&mcid=1003&mpid=120000582412&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=492be283d01e0af033f6ff9570e2be58&sv=10004&ct=android
齐鲁超赛 威海文旅集团队VS临沂队 全场回放 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/121/5106632121/media/5106632121_5339223203_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814576&pid=2028597139&timestamp=20260712020230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135144&ParentNodeID=-99&assertID=5701814576&client_ip=171.8.79.254&SecurityKey=20260712020230&promotionId=&mvid=5106632121&mcid=1003&mpid=120000582411&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a1832341e27da9d37afca63eea7aac7b&sv=10004&ct=android
